Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Price_class,Price
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39020,mid,39000.0
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,31120,mid,31100.0
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,37570,mid,37600.0
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,29670,low,29700.0
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,33330,mid,33300.0
Toyota,Venza,2013,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,27850,low,27800.0
Toyota,Venza,2013,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,32960,mid,33000.0
Toyota,Venza,2013,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,34780,mid,34800.0
Toyota,Venza,2013,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29300,low,29300.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,29770,low,29800.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39570,mid,39600.0
Toyota,Venza,2014,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29400,low,29400.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,33630,mid,33600.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,35080,mid,35100.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,31220,mid,31200.0
Toyota,Venza,2014,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,27950,low,28000.0
Toyota,Venza,2014,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,38120,mid,38100.0
Toyota,Venza,2014,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,31810,mid,31800.0
Toyota,Venza,2014,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,33260,mid,33300.0
Toyota,Venza,2015,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,35600,mid,35600.0
Toyota,Venza,2015,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,33560,mid,33600.0
Toyota,Venza,2015,regular unleaded,268.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,25,18,2031,39940,mid,39900.0
Toyota,Venza,2015,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,29065,low,29100.0
Toyota,Venza,2015,regular unleaded,181.0,4.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,32110,mid,32100.0
Toyota,Venza,2015,regular unleaded,268.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Performance",Midsize,Wagon,26,19,2031,34150,mid,34200.0
Toyota,Venza,2015,regular unleaded,181.0,4.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,Wagon,26,20,2031,30515,mid,30500.0
Hyundai,Veracruz,2010,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1439,35895,mid,35900.0
Hyundai,Veracruz,2010,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1439,28145,low,28100.0
Hyundai,Veracruz,2010,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,23,17,1439,34195,mid,34200.0
Hyundai,Veracruz,2010,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,1439,30045,mid,30000.0
Hyundai,Veracruz,2011,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,28345,low,28300.0
Hyundai,Veracruz,2011,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,34395,mid,34400.0
Hyundai,Veracruz,2011,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,36095,mid,36100.0
Hyundai,Veracruz,2011,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,30245,mid,30200.0
Hyundai,Veracruz,2012,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,30245,mid,30200.0
Hyundai,Veracruz,2012,regular unleaded,260.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,21,16,1439,36195,mid,36200.0
Hyundai,Veracruz,2012,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,34495,mid,34500.0
Hyundai,Veracruz,2012,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Crossover,Midsize,4dr SUV,22,17,1439,28345,low,28300.0
Buick,Verano,2015,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,21065,low,21100.0
Buick,Verano,2015,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,155,29215,low,29200.0
Buick,Verano,2015,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,27050,low,27000.0
Buick,Verano,2015,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,25020,low,25000.0
Buick,Verano,2015,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,23380,low,23400.0
Buick,Verano,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,23480,low,23500.0
Buick,Verano,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,24475,low,24500.0
Buick,Verano,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,24065,low,24100.0
Buick,Verano,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,21065,low,21100.0
Buick,Verano,2016,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,32,21,155,26505,low,26500.0
Buick,Verano,2016,premium unleaded (recommended),250.0,4.0,AUTOMATIC,front wheel drive,4.0,Performance,Midsize,Sedan,30,21,155,28670,low,28700.0
Buick,Verano,2017,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,21,155,21065,low,21100.0
Buick,Verano,2017,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,21,155,26555,low,26600.0
Buick,Verano,2017,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,31,21,155,24115,low,24100.0
Suzuki,Verona,2004,,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,17,481,17199,low,17200.0
Suzuki,Verona,2004,,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,17,481,20199,low,20200.0
Suzuki,Verona,2004,,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,17,481,18499,low,18500.0
Suzuki,Verona,2005,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,18,481,19349,low,19300.0
Suzuki,Verona,2005,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,18,481,21049,low,21000.0
Suzuki,Verona,2005,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,18,481,17549,low,17500.0
Suzuki,Verona,2005,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,18,481,20549,low,20500.0
Suzuki,Verona,2006,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,17,481,20299,low,20300.0
Suzuki,Verona,2006,regular unleaded,155.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Sedan,25,17,481,18299,low,18300.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17930,low,17900.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,18660,low,18700.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17960,low,18000.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,16330,low,16300.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,15430,low,15400.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,2009,14180,low,14200.0
Nissan,Versa Note,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17530,low,17500.0
Nissan,Versa Note,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,16380,low,16400.0
Nissan,Versa Note,2016,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,36,27,2009,14230,low,14200.0
Nissan,Versa Note,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,17980,low,18000.0
Nissan,Versa Note,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,18710,low,18700.0
Nissan,Versa Note,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,40,31,2009,15480,low,15500.0
Nissan,Versa Note,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,15480,low,15500.0
Nissan,Versa Note,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,17980,low,18000.0
Nissan,Versa Note,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,16380,low,16400.0
Nissan,Versa Note,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,39,31,2009,18710,low,18700.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,13990,low,14000.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,15530,low,15500.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,16890,low,16900.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,27,2009,11990,low,12000.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,17590,low,17600.0
Nissan,Versa,2015,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,26,2009,13490,low,13500.0
Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,14040,low,14000.0
Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,26,2009,13540,low,13500.0
Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,15580,low,15600.0
Nissan,Versa,2016,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,40,31,2009,17140,low,17100.0
Nissan,Versa,2016,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,27,2009,11990,low,12000.0
Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,39,31,2009,17280,low,17300.0
Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,35,26,2009,13680,low,13700.0
Nissan,Versa,2017,regular unleaded,109.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Sedan,36,27,2009,11990,low,12000.0
Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,39,31,2009,14130,low,14100.0
Nissan,Versa,2017,regular unleaded,109.0,4.0,AUTOMATIC,front wheel drive,4.0,,Compact,Sedan,39,31,2009,15720,low,15700.0
Pontiac,Vibe,2008,regular unleaded,126.0,4.0,MANUAL,front wheel drive,4.0,,Compact,Wagon,33,26,210,16855,low,16900.0
Pontiac,Vibe,2009,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100,low,16100.0
Pontiac,Vibe,2009,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,16495,low,16500.0
Pontiac,Vibe,2009,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875,low,20900.0
Pontiac,Vibe,2009,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20475,low,20500.0
Pontiac,Vibe,2010,regular unleaded,158.0,4.0,AUTOMATIC,all wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,20,210,20275,low,20300.0
Pontiac,Vibe,2010,regular unleaded,132.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,32,26,210,16100,low,16100.0
Pontiac,Vibe,2010,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,20875,low,20900.0
Pontiac,Vibe,2010,regular unleaded,158.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,28,21,210,17445,low,17400.0
Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995,high,108000.0
Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,94995,high,95000.0
Dodge,Viper,2015,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,84995,high,85000.0
Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,95895,high,95900.0
Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,87895,high,87900.0
Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,118795,high,118800.0
Dodge,Viper,2016,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,21,12,1851,107995,high,108000.0
Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,95895,high,95900.0
Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,87895,high,87900.0
Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,118795,high,118800.0
Dodge,Viper,2017,premium unleaded (required),645.0,10.0,MANUAL,rear wheel drive,2.0,"Exotic,High-Performance",Compact,Coupe,19,12,1851,107995,high,108000.0
Aston Martin,Virage,2012,premium unleaded (required),490.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Coupe,18,13,259,208295,high,208300.0
Aston Martin,Virage,2012,premium unleaded (required),490.0,12.0,AUTOMATIC,rear wheel drive,2.0,"Exotic,High-Performance",Midsize,Convertible,18,13,259,223295,high,223300.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,rear wheel drive,2.0,,Compact,Convertible SUV,23,20,481,16599,low,16600.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,four wheel drive,2.0,,Compact,Convertible SUV,23,20,481,17999,low,18000.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,rear wheel drive,4.0,,Compact,4dr SUV,23,20,481,17799,low,17800.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,four wheel drive,2.0,,Compact,Convertible SUV,23,20,481,16999,low,17000.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Convertible SUV,24,20,481,15999,low,16000.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,four wheel drive,4.0,,Compact,4dr SUV,23,20,481,18199,low,18200.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,AUTOMATIC,four wheel drive,4.0,,Compact,4dr SUV,23,20,481,19199,low,19200.0
Suzuki,Vitara,2002,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,4dr SUV,23,20,481,16799,low,16800.0
Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,four wheel drive,4.0,,Compact,4dr SUV,23,20,481,18199,low,18200.0
Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,four wheel drive,2.0,,Compact,Convertible SUV,23,20,481,16999,low,17000.0
Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,2.0,,Compact,Convertible SUV,24,20,481,15599,low,15600.0
Suzuki,Vitara,2003,regular unleaded,127.0,4.0,MANUAL,rear wheel drive,4.0,,Compact,4dr SUV,23,20,481,16799,low,16800.0
Suzuki,Vitara,2004,regular unleaded,165.0,6.0,AUTOMATIC,four wheel drive,4.0,,Compact,4dr SUV,20,17,481,19199,low,19200.0
Suzuki,Vitara,2004,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Compact,4dr SUV,20,17,481,17999,low,18000.0
Suzuki,Vitara,2004,regular unleaded,165.0,6.0,MANUAL,four wheel drive,4.0,,Compact,4dr SUV,20,17,481,18199,low,18200.0
Suzuki,Vitara,2004,regular unleaded,165.0,6.0,MANUAL,rear wheel drive,4.0,,Compact,4dr SUV,21,17,481,16999,low,17000.0
Chrysler,Voyager,2001,flex-fuel (unleaded/E85),180.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,1013,23525,low,23500.0
Chrysler,Voyager,2001,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,18,1013,19160,low,19200.0
Chrysler,Voyager,2002,flex-fuel (unleaded/E85),180.0,6.0,AUTOMATIC,front wheel drive,4.0,,Large,Passenger Minivan,22,16,1013,23640,low,23600.0
Chrysler,Voyager,2002,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1013,16430,low,16400.0
Chrysler,Voyager,2002,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,17,1013,19155,low,19200.0
Chrysler,Voyager,2003,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,25,18,1013,20960,low,21000.0
Chrysler,Voyager,2003,regular unleaded,180.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,24,17,1013,23790,low,23800.0
Ford,Windstar Cargo,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,,Midsize,Cargo Minivan,22,16,5657,20220,low,20200.0
Ford,Windstar Cargo,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,,Midsize,Cargo Minivan,21,16,5657,20585,low,20600.0
Ford,Windstar Cargo,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,,Midsize,Cargo Minivan,22,16,5657,21075,low,21100.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,31115,mid,31100.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,25000,low,25000.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,27435,low,27400.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,3.0,,Midsize,Passenger Minivan,22,16,5657,22185,low,22200.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,28595,low,28600.0
Ford,Windstar,2001,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,33765,mid,33800.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,28900,low,28900.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,27460,low,27500.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,26375,low,26400.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,31630,mid,31600.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,34040,mid,34000.0
Ford,Windstar,2002,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,21,16,5657,22340,low,22300.0
Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,27870,low,27900.0
Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,23070,low,23100.0
Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,26315,low,26300.0
Ford,Windstar,2003,regular unleaded,200.0,6.0,AUTOMATIC,front wheel drive,4.0,,Midsize,Passenger Minivan,22,16,5657,29230,low,29200.0
